44.80     668535 1514 1514 1924     668403 -217791843 -433692632  6667       36        9      668513 -0.0332 -0.0100  1.4021 2.3234 
44.90     668535 1514 1514 1924     668403 -217791843 -433692632  6667       36        9      668513 -0.0332 -0.0100  1.4021 2.3234 
45.00     668535 1514 1514 1924     668595 -217791834 -433692634 10294       37       18      668513 -0.0332 -0.0100  1.4021 2.3234 
45.10     668791 1514 1514 1924     668595 -217791834 -433692634 10294       37       18      668770 -0.0209 -0.0018  1.9977 2.3612 
45.20     668791 1514 1514 1924     668802 -217791827 -433692631 13699       35       26      668770 -0.0209 -0.0018  1.9977 2.3612 
45.30     669044 1514 1514 1924     668802 -217791827 -433692631 13699       35       26      669023 -0.0162 0.0026  2.5844 2.3484 
45.40     669044 1514 1514 1924     668802 -217791827 -433692631 13699       35       26      669023 -0.0162 0.0026  2.5844 2.3484 
45.50     669044 1514 1514 1924     669213 -217791821 -433692624 17301       29       33      669023 -0.0162 0.0026  2.5844 2.3484 
45.60     669339 1514 1514 1924     669213 -217791821 -433692624 17301       29       33      669318 -0.0032 0.0077  -3.0178 2.3479 
45.70     669339 1514 1514 1924     669213 -217791821 -433692624 17301       29       33      669318 -0.0032 0.0077  -3.0178 2.3479 
45.80     669612 1514 1514 1924     669401 -217791821 -433692616 20942       18       34      669590 0.0186 0.0007  -2.3785 2.3348 
45.90     669612 1514 1514 1924     669401 -217791821 -433692616 20942       18       34      669590 0.0186 0.0007  -2.3785 2.3348 
46.00     669612 1514 1514 1924     669607 -217791824 -433692609 24862        3       26      669590 0.0186 0.0007  -2.3785 2.3348 
46.10     669891 1514 1514 1924     669607 -217791824 -433692609 24862        3       26      669871 0.0160 -0.0065  -1.7313 2.3292 
46.20     669891 1514 1514 1924     669607 -217791824 -433692609 24862        3       26      669871 0.0160 -0.0065  -1.7313 2.3292 
46.30     669891 1514 1514 1924     670010 -217791830 -433692608 29025        3        8      669871 0.0160 -0.0065  -1.7313 2.3292 
46.40     669891 1514 1514 1924     670010 -217791830 -433692608 29025        3        8      670170 0.0151 -0.0024  -1.0149 2.3930 
46.50     670238 1514 1514 1924     670010 -217791830 -433692608 29025        3        8      670170 0.0151 -0.0024  -1.0149 2.3930 
46.60     670238 1514 1514 1924     670196 -217791836 -433692614 32791       11       -9      670170 0.0151 -0.0024  -1.0149 2.3930 
46.70     670509 1514 1514 1924     670196 -217791836 -433692614 32791       11       -9      670489 0.0070 -0.0230  -0.2757 2.2865 
46.80     670509 1514 1514 1924     670609 -217791838 -433692625   403       26      -17      670489 0.0070 -0.0230  -0.2757 2.2865 
46.90     670509 1514 1514 1924     670609 -217791838 -433692625   403       26      -17      670489 0.0070 -0.0230  -0.2757 2.2865 
47.00     670766 1514 1514 1924     670609 -217791838 -433692625   403       26      -17      670746 -0.0229 -0.0114  0.3175 2.3501 
47.10     670766 1514 1514 1924     670798 -217791835 -433692634  3789       38      -11      670746 -0.0229 -0.0114  0.3175 2.3501 
47.20     671016 1514 1514 1924     670798 -217791835 -433692634  3789       38      -11      670995 -0.0217 -0.0065  0.9087 2.3643 
47.30     671016 1514 1514 1924     670798 -217791835 -433692634  3789       38      -11      670995 -0.0217 -0.0065  0.9087 2.3643 
47.40     671016 1514 1514 1924     671003 -217791827 -433692640  7417       49       -2      670995 -0.0217 -0.0065  0.9087 2.3643 
47.50     671292 1514 1514 1924     671003 -217791827 -433692640  7417       49       -2      671271 -0.0203 -0.0083  1.5461 2.3160 
47.60     671292 1514 1514 1924     671399 -217791818 -433692641 10748       51        5      671271 -0.0203 -0.0083  1.5461 2.3160 
47.70     671292 1514 1514 1924     671399 -217791818 -433692641 10748       51        5      671541 -0.0279 0.0042  2.1676 2.3585 
47.80     671562 1514 1514 1924     671399 -217791818 -433692641 10748       51        5      671541 -0.0279 0.0042  2.1676 2.3585 
47.90     671562 1514 1514 1924     671606 -217791809 -433692638 14586       45       14      671541 -0.0279 0.0042  2.1676 2.3585 
48.00     671562 1514 1514 1924     671606 -217791809 -433692638 14586       45       14      671541 -0.0279 0.0042  2.1676 2.3585 
48.10     671562 1514 1514 1924     671606 -217791809 -433692638 14586       45       14      671541 -0.0279 0.0042  2.1676 2.3585 
48.20     671831 1514 1514 1924     671606 -217791809 -433692638 14586       45       14      671809 0.0006 0.0005  2.7749 2.3009 
48.30     671831 1514 1514 1924     671791 -217791804 -433692632 17812       36       21      672064 0.0042 0.0002  -2.9199 2.3343 
48.40     671831 1514 1514 1924     671791 -217791804 -433692632 17812       36       21      672064 0.0042 0.0002  -2.9199 2.3343 
48.50     672085 1514 1514 1924     671791 -217791804 -433692632 17812       36       21      672064 0.0042 0.0002  -2.9199 2.3343 
48.60     672357 1514 1514 1924     672204 -217791804 -433692624 21495       24       17      672337 0.0141 -0.0071  -2.2903 2.3159 
48.70     672357 1514 1514 1924     672399 -217791809 -433692620 25054       13        7      672613 0.0186 -0.0127  -1.6602 2.3357 
48.80     672357 1514 1514 1924     672399 -217791809 -433692620 25054       13        7      672613 0.0186 -0.0127  -1.6602 2.3357 
48.90     672656 1514 1514 1924     672399 -217791809 -433692620 25054       13        7      672613 0.0186 -0.0127  -1.6602 2.3357 
49.00     672656 1514 1514 1924     672588 -217791817 -433692621 28759        8      -10      672613 0.0186 -0.0127  -1.6602 2.3357 
49.10     672656 1514 1514 1924     672588 -217791817 -433692621 28759        8      -10      672613 0.0186 -0.0127  -1.6602 2.3357 
49.20     672904 1514 1514 1924     672588 -217791817 -433692621 28759        8      -10      672925 0.0031 -0.0191  -0.9246 2.3570 
49.30     672904 1514 1514 1924     672588 -217791817 -433692621 28759        8      -10      672925 0.0031 -0.0191  -0.9246 2.3570 
49.40     673181 1514 1514 1924     673004 -217791823 -433692628 32187       16      -25      673181 -0.0099 -0.0170  -0.3314 2.3210 
49.50     673181 1514 1514 1924     673191 -217791827 -433692639 35741       29      -34      673181 -0.0099 -0.0170  -0.3314 2.3210 
49.60     673434 1514 1514 1924     673191 -217791827 -433692639 35741       29      -34      673456 -0.0272 -0.0173  0.3112 2.3578 
49.70     673434 1514 1514 1924     673191 -217791827 -433692639 35741       29      -34      673456 -0.0272 -0.0173  0.3112 2.3578 
49.80     673434 1514 1514 1924     673399 -217791824 -433692652  3449       42      -31      673456 -0.0272 -0.0173  0.3112 2.3578 
49.90     673730 1514 1514 1924     673399 -217791824 -433692652  3449       42      -31      673730 -0.0315 -0.0006  0.9367 2.3137 
50.00     673730 1514 1514 1924     673399 -217791824 -433692652  3449       42      -31      673730 -0.0315 -0.0006  0.9367 2.3137 
50.10     673730 1514 1514 1924     673791 -217791818 -433692659  7054       45      -23      673730 -0.0315 -0.0006  0.9367 2.3137 
50.20     673730 1514 1514 1924     673791 -217791818 -433692659  7054       45      -23      673730 -0.0315 -0.0006  0.9367 2.3137 
50.30     674033 1514 1514 1924     673997 -217791811 -433692663 10782       48      -15      674033 -0.0193 0.0106  1.6426 2.3329 
50.40     674287 1514 1514 1514     673997 -217791811 -433692663 10782       48      -15      674033 -0.0193 0.0106  1.6426 2.3329 
50.50     674287 1514 1514 1514     674389 -217791805 -433692661 14254       34        0      674307 -0.0038 0.0052  2.2688 2.1902 
50.60     674287 1514 1514 1514     674389 -217791805 -433692661 14254       34        0      674307 -0.0038 0.0052  2.2688 2.1902 
50.70     674577 1514 1514 1514     674389 -217791805 -433692661 14254       34        0      674597 -0.0063 0.0108  2.8201 1.8446 
50.80     674577 1514 1514 1514     674389 -217791805 -433692661 14254       34        0      674597 -0.0063 0.0108  2.8201 1.8446 
50.90     674577 1514 1514 1514     674595 -217791808 -433692655 17256        7       -6      674597 -0.0063 0.0108  2.8201 1.8446 
51.00     674852 1514 1514 1514     674595 -217791808 -433692655 17256        7       -6      674597 -0.0063 0.0108  2.8201 1.8446 
51.10     674852 1514 1514 1514     674799 -217791816 -433692654 19799       -3      -21      674872 0.0046 0.0155  -2.9892 1.6061 
51.20     675123 1514 1514 1514     674799 -217791816 -433692654 19799       -3      -21      674872 0.0046 0.0155  -2.9892 1.6061 
51.30     675123 1514 1514 1514     674799 -217791816 -433692654 19799       -3      -21      675143 0.0159 0.0100  -2.6090 1.2827 
51.40     675123 1514 1514 1514     674799 -217791816 -433692654 19799       -3      -21      675143 0.0159 0.0100  -2.6090 1.2827 
51.50     675392 1514 1514 1514     675194 -217791826 -433692660 21796       -9      -33      675143 0.0159 0.0100  -2.6090 1.2827 
51.60     675392 1514 1514 1514     675194 -217791826 -433692660 21796       -9      -33      675143 0.0159 0.0100  -2.6090 1.2827 
51.70     675392 1514 1514 1514     675194 -217791826 -433692660 21796       -9      -33      675412 0.0100 0.0031  -2.2921 1.0881 
51.80     675661 1514 1514 1514     675402 -217791837 -433692670 23633      -11      -45      675680 -0.0024 0.0067  -2.0166 0.9760 
51.90     675661 1514 1514 1514     675790 -217791845 -433692682 25085       -7      -56      675680 -0.0024 0.0067  -2.0166 0.9760 
52.00     675661 1514 1514 1514     675790 -217791845 -433692682 25085       -7      -56      675680 -0.0024 0.0067  -2.0166 0.9760 
52.10     675661 1514 1514 1514     675790 -217791845 -433692682 25085       -7      -56      675680 -0.0024 0.0067  -2.0166 0.9760 
52.20     675927 1514 1514 1514     675790 -217791845 -433692682 25085       -7      -56      675948 0.0013 0.0062  -1.7725 0.9076 
52.30     676190 1514 1514 1514     675995 -217791852 -433692695 26444       -4      -65      676211 0.0128 -0.0051  -1.5503 0.8286 
52.40     676190 1514 1514 1514     675995 -217791852 -433692695 26444       -4      -65      676211 0.0128 -0.0051  -1.5503 0.8286 
52.50     676190 1514 1514 1514     676199 -217791856 -433692710 27675       -2      -72      676211 0.0128 -0.0051  -1.5503 0.8286 
52.60     676190 1514 1514 1514     676199 -217791856 -433692710 27675       -2      -72      676211 0.0128 -0.0051  -1.5503 0.8286 
52.70     676478 1514 1514 1514     676199 -217791856 -433692710 27675       -2      -72      676519 -0.0044 0.0007  -1.3134 0.7524 
52.80     676723 1514 1514 1514     676404 -217791857 -433692726 28824        4      -78      676519 -0.0044 0.0007  -1.3134 0.7524 
52.90     676723 1514 1514 1514     676404 -217791857 -433692726 28824        4      -78      676519 -0.0044 0.0007  -1.3134 0.7524 
53.00     676723 1514 1514 1514     676792 -217791856 -433692742 29901       11      -80      676784 -0.0054 0.0064  -1.1232 0.6890 
53.10     676723 1514 1514 1514     676792 -217791856 -433692742 29901       11      -80      676784 -0.0054 0.0064  -1.1232 0.6890 
53.20     676723 1514 1514 1514     676792 -217791856 -433692742 29901       11      -80      676784 -0.0054 0.0064  -1.1232 0.6890 
53.30     677034 1514 1514 1514     676792 -217791856 -433692742 29901       11      -80      677076 -0.0065 -0.0053  -0.9323 0.6473 
53.40     677320 1514 1514 1514     676999 -217791851 -433692757 30956       19      -82      677076 -0.0065 -0.0053  -0.9323 0.6473 
53.50     677320 1514 1514 1514     676999 -217791851 -433692757 30956       19      -82      677361 -0.0045 0.0031  -0.7523 0.6086 
53.60     677320 1514 1514 1514     677387 -217791844 -433692770 31969       27      -80      677361 -0.0045 0.0031  -0.7523 0.6086 
53.70     677320 1514 1514 1514     677387 -217791844 -433692770 31969       27      -80      677361 -0.0045 0.0031  -0.7523 0.6086 
53.80     677584 1514 1514 1514     677611 -217791836 -433692780 32812       34      -76      677625 -0.0056 0.0148  -0.6029 0.5423 
53.90     677584 1514 1514 1514     677611 -217791836 -433692780 32812       34      -76      677625 -0.0056 0.0148  -0.6029 0.5423 
54.00     677584 1514 1514 1514     677611 -217791836 -433692780 32812       34      -76      677625 -0.0056 0.0148  -0.6029 0.5423 
54.10     677882 1514 1514 1514     677999 -217791825 -433692788 33681       42      -69      677922 -0.0092 0.0039  -0.4479 0.5257 
54.20     677882 1514 1514 1514     677999 -217791825 -433692788 33681       42      -69      677922 -0.0092 0.0039  -0.4479 0.5257 
54.30     678127 1514 1514 1514     677999 -217791825 -433692788 33681       42      -69      678168 -0.0016 0.0061  -0.3215 0.5185 
54.40     678127 1514 1514 1514     678203 -217791813 -433692792 34403       47      -62      678168 -0.0016 0.0061  -0.3215 0.5185 
54.50     678413 1514 1514 1514     678203 -217791813 -433692792 34403       47      -62      678455 -0.0014 0.0207  -0.1809 0.4741 
54.60     678413 1514 1514 1514     678408 -217791801 -433692793 35122       53      -52      678455 -0.0014 0.0207  -0.1809 0.4741 
54.70     678413 1514 1514 1514     678408 -217791801 -433692793 35122       53      -52      678455 -0.0014 0.0207  -0.1809 0.4741 
54.80     678413 1514 1514 1514     678408 -217791801 -433692793 35122       53      -52      678455 -0.0014 0.0207  -0.1809 0.4741 
54.90     678659 1514 1514 1514     678797 -217791787 -433692792 35921       56      -39      678740 -0.0037 0.0112  -0.0514 0.4573 
55.00     678659 1514 1514 1514     678797 -217791787 -433692792 35921       56      -39      678740 -0.0037 0.0112  -0.0514 0.4573 
55.10     678946 1514 1514 1514     678797 -217791787 -433692792 35921       56      -39      679008 0.0035 0.0148  0.0682 0.4383 
55.20     678946 1514 1514 1514     678999 -217791774 -433692787   600       58      -28      679008 0.0035 0.0148  0.0682 0.4383 
55.30     678946 1514 1514 1514     678999 -217791774 -433692787   600       58      -28      679008 0.0035 0.0148  0.0682 0.4383 
55.40     679214 1514 1514 1514     679183 -217791761 -433692781  1248       60      -16      679276 0.0065 0.0170  0.1835 0.4249 
55.50     679214 1514 1514 1514     679183 -217791761 -433692781  1248       60      -16      679276 0.0065 0.0170  0.1835 0.4249 
55.60     679214 1514 1514 1514     679183 -217791761 -433692781  1248       60      -16      679276 0.0065 0.0170  0.1835 0.4249 
55.70     679486 1514 1514 1514     679408 -217791750 -433692773  1803       61       -5      679546 0.0014 0.0113  0.2975 0.4229 
55.80     679735 1514 1514 1514     679408 -217791750 -433692773  1803       61       -5      679546 0.0014 0.0113  0.2975 0.4229 
55.90     679735 1514 1514 1514     679804 -217791736 -433692763  2429       62        7      679816 0.0089 0.0169  0.4073 0.4000 
56.00     680000 1514 1514 1514     679804 -217791736 -433692763  2429       62        7      679816 0.0089 0.0169  0.4073 0.4000 
56.10     680000 1514 1514 1514     679804 -217791736 -433692763  2429       62        7      679816 0.0089 0.0169  0.4073 0.4000 
56.20     680000 1514 1514 1514     680008 -217791724 -433692749  3021       61       18      680083 0.0118 0.0151  0.5113 0.3934 
56.30     680000 1514 1514 1514     680008 -217791724 -433692749  3021       61       18      680083 0.0118 0.0151  0.5113 0.3934 
56.40     680000 1514 1514 1514     680008 -217791724 -433692749  3021       61       18      680083 0.0118 0.0151  0.5113 0.3934 
56.50     680286 1514 1514 1514     680397 -217791712 -433692733  3650       58       31      680369 0.0073 0.0108  0.6219 0.3849 
56.60     680286 1514 1514 1514     680397 -217791712 -433692733  3650       58       31      680369 0.0073 0.0108  0.6219 0.3849 
56.70     680572 1514 1514 1514     680601 -217791702 -433692717  4216       55       44      680645 0.0154 0.0130  0.7277 0.3831 
56.80     680572 1514 1514 1514     680601 -217791702 -433692717  4216       55       44      680645 0.0154 0.0130  0.7277 0.3831 
56.90     680827 1514 1514 1514     680601 -217791702 -433692717  4216       55       44      680909 0.0155 0.0105  0.8274 0.3857 
57.00     680827 1514 1514 1514     680805 -217791693 -433692699  4785       53       53      680909 0.0155 0.0105  0.8274 0.3857 
57.10     680827 1514 1514 1514     680805 -217791693 -433692699  4785       53       53      680909 0.0155 0.0105  0.8274 0.3857 
57.20     681071 1514 1514 1514     680805 -217791693 -433692699  4785       53       53      681153 0.0101 0.0076  0.9204 0.3764 
57.30     681071 1514 1514 1514     681007 -217791686 -433692682  5314       48       63      681153 0.0101 0.0076  0.9204 0.3764 
57.40     681317 1514 1514 1514     681007 -217791686 -433692682  5314       48       63      681153 0.0101 0.0076  0.9204 0.3764 
57.50     681317 1514 1514 1514     681395 -217791680 -433692664  5841       41       71      681397 0.0133 0.0081  1.0115 0.3832 
57.60     681559 1514 1514 1514     681395 -217791680 -433692664  5841       41       71      681397 0.0133 0.0081  1.0115 0.3832 
57.70     681559 1514 1514 1514     681395 -217791680 -433692664  5841       41       71      681397 0.0133 0.0081  1.0115 0.3832 
57.80     681806 1514 1514 1514     681597 -217791676 -433692647  6363       36       78      681641 0.0182 0.0086  1.1031 0.3761 
57.90     681806 1514 1514 1514     681597 -217791676 -433692647  6363       36       78      681641 0.0182 0.0086  1.1031 0.3761 
58.00     681806 1514 1514 1514     681597 -217791676 -433692647  6363       36       78      681887 0.0110 0.0056  1.1939 0.3714 
58.10     682051 1514 1514 1514     681803 -217791675 -433692630  6881       29       82      682131 0.0118 0.0051  1.2836 0.3705 
58.20     682051 1514 1514 1514     682008 -217791674 -433692613  7397       20       87      682131 0.0118 0.0051  1.2836 0.3705 
58.30     682328 1514 1514 1514     682008 -217791674 -433692613  7397       20       87      682131 0.0118 0.0051  1.2836 0.3705 
58.40     682328 1514 1514 1514     682008 -217791674 -433692613  7397       20       87      682131 0.0118 0.0051  1.2836 0.3705 
58.50     682328 1514 1514 1514     682008 -217791674 -433692613  7397       20       87      682131 0.0118 0.0051  1.2836 0.3705 
58.60     682328 1514 1514 1514     682397 -217791675 -433692594  7959       12       92      682422 0.0156 0.0064  1.3893 0.3687 
58.70     682586 1514 1514 1514     682605 -217791679 -433692575  8502        3       96      682708 0.0131 0.0051  1.4907 0.3487 
58.80     682586 1514 1514 1514     682605 -217791679 -433692575  8502        3       96      682708 0.0131 0.0051  1.4907 0.3487 
58.90     682875 1514 1514 1514     682605 -217791679 -433692575  8502        3       96      682708 0.0131 0.0051  1.4907 0.3487 
59.00     682875 1514 1514 1514     682605 -217791679 -433692575  8502        3       96      682708 0.0131 0.0051  1.4907 0.3487 
59.10     682875 1514 1514 1514     682809 -217791685 -433692556  9030       -7       98      682998 0.0105 0.0013  1.5903 0.3448 
59.20     683139 1514 1514 1514     683200 -217791691 -433692539  9518      -15       99      683246 0.0127 0.0052  1.6751 0.3425 
59.30     683139 1514 1514 1514     683200 -217791691 -433692539  9518      -15       99      683246 0.0127 0.0052  1.6751 0.3425 
59.40     683139 1514 1514 1514     683200 -217791691 -433692539  9518      -15       99      683246 0.0127 0.0052  1.6751 0.3425 
59.50     683413 1514 1514 1514     683403 -217791700 -433692522 10052      -25      100      683516 0.0156 0.0024  1.7685 0.3544 
59.60     683413 1514 1514 1514     683403 -217791700 -433692522 10052      -25      100      683516 0.0156 0.0024  1.7685 0.3544 
59.70     683659 1514 1514 1514     683608 -217791710 -433692507 10589      -34       98      683516 0.0156 0.0024  1.7685 0.3544 
59.80     683659 1514 1514 1514     683608 -217791710 -433692507 10589      -34       98      683516 0.0156 0.0024  1.7685 0.3544 
59.90     683659 1514 1514 1514     683608 -217791710 -433692507 10589      -34       98      683781 0.0131 0.0019  1.8633 0.3526 
60.00     683945 1514 1514 1514     683997 -217791721 -433692492 11127      -44       96      684053 0.0110 0.0056  1.9573 0.3538 
60.10     683945 1514 1514 1514     683997 -217791721 -433692492 11127      -44       96      684053 0.0110 0.0056  1.9573 0.3538 
60.20     684214 1516 1507 1516     684200 -217791734 -433692479 11665      -53       93      684053 0.0110 0.0056  1.9573 0.3538 
60.30     684214 1516 1507 1516     684200 -217791734 -433692479 11665      -53       93      684053 0.0110 0.0056  1.9573 0.3538 
60.40     684214 1516 1507 1516     684200 -217791734 -433692479 11665      -53       93      684317 0.0113 0.0026  2.0512 0.3622 
60.50     684460 1516 1507 1516     684403 -217791747 -433692467 12171      -62       89      684317 0.0113 0.0026  2.0512 0.3622 
60.60     684460 1516 1507 1516     684403 -217791747 -433692467 12171      -62       89      684562 0.0115 0.0040  2.1388 0.3452 
60.70     684704 1516 1507 1516     684608 -217791761 -433692457 12668      -71       85      684562 0.0115 0.0040  2.1388 0.3452 
60.80     684704 1516 1507 1516     684608 -217791761 -433692457 12668      -71       85      684562 0.0115 0.0040  2.1388 0.3452 
60.90     684704 1516 1507 1516     684608 -217791761 -433692457 12668      -71       85      684562 0.0115 0.0040  2.1388 0.3452 
61.00     684969 1516 1507 1516     684608 -217791761 -433692457 12668      -71       85      684826 0.0108 0.0018  2.2331 0.3600 
61.10     684969 1516 1507 1516     684995 -217791779 -433692447 13222      -80       79      685097 0.0112 0.0034  2.3318 0.3613 
61.20     684969 1516 1507 1516     684995 -217791779 -433692447 13222      -80       79      685097 0.0112 0.0034  2.3318 0.3613 
61.30     684969 1516 1507 1516     684995 -217791779 -433692447 13222      -80       79      685097 0.0112 0.0034  2.3318 0.3613 
61.40     685242 1516 1507 1516     685199 -217791800 -433692439 13835      -90       70      685364 0.0098 0.0050  2.4294 0.3676 
61.50     685508 1516 1507 1516     685199 -217791800 -433692439 13835      -90       70      685364 0.0098 0.0050  2.4294 0.3676 
61.60     685508 1516 1507 1516     685586 -217791821 -433692434 14406      -98       61      685639 0.0106 0.0058  2.5295 0.3670 
61.70     685781 1516 1507 1516     685586 -217791821 -433692434 14406      -98       61      685639 0.0106 0.0058  2.5295 0.3670 
61.80     685781 1516 1507 1516     685586 -217791821 -433692434 14406      -98       61      685639 0.0106 0.0058  2.5295 0.3670 
61.90     685781 1516 1507 1516     685790 -217791841 -433692433 14974     -104       51      685925 0.0099 0.0050  2.6350 0.3628 
62.00     685781 1516 1507 1516     685790 -217791841 -433692433 14974     -104       51      685925 0.0099 0.0050  2.6350 0.3628 
62.10     685781 1516 1507 1516     685790 -217791841 -433692433 14974     -104       51      685925 0.0099 0.0050  2.6350 0.3628 
62.20     686117 1516 1507 1516     685994 -217791860 -433692434 15525     -109       39      685925 0.0099 0.0050  2.6350 0.3628 
62.30     686371 1516 1507 1516     685994 -217791860 -433692434 15525     -109       39      686228 0.0100 0.0040  2.7470 0.3583 
62.40     686371 1516 1507 1516     686399 -217791881 -433692436 16120     -113       28      686495 0.0106 0.0042  2.8437 0.3611 
62.50     686371 1516 1507 1516     686399 -217791881 -433692436 16120     -113       28      686495 0.0106 0.0042  2.8437 0.3611 
62.60     686371 1516 1507 1516     686399 -217791881 -433692436 16120     -113       28      686495 0.0106 0.0042  2.8437 0.3611 
62.70     686649 1516 1507 1516     686605 -217791902 -433692440 16686     -116       16      686781 0.0110 0.0072  2.9499 0.3667 
62.80     686649 1516 1507 1516     686605 -217791902 -433692440 16686     -116       16      686781 0.0110 0.0072  2.9499 0.3667 
62.90     686649 1516 1507 1516     686605 -217791902 -433692440 16686     -116       16      686781 0.0110 0.0072  2.9499 0.3667 
63.00     686904 1516 1507 1516     686789 -217791922 -433692448 17242     -118        4      686781 0.0110 0.0072  2.9499 0.3667 
63.10     687158 1516 1507 1516     686991 -217791941 -433692457 17773     -118       -7      687045 0.0116 0.0082  3.0467 0.3613 
63.20     687158 1516 1507 1516     686991 -217791941 -433692457 17773     -118       -7      687045 0.0116 0.0082  3.0467 0.3613 
63.30     687158 1516 1507 1516     686991 -217791941 -433692457 17773     -118       -7      687045 0.0116 0.0082  3.0467 0.3613 
63.40     687402 1516 1507 1516     687419 -217791959 -433692466 18302     -118      -18      687317 0.0109 0.0069  -3.1348 0.3649 
63.50     687402 1516 1507 1516     687419 -217791959 -433692466 18302     -118      -18      687592 0.0100 0.0074  -3.0326 0.3732 
63.60     687695 1516 1507 1516     687419 -217791959 -433692466 18302     -118      -18      687592 0.0100 0.0074  -3.0326 0.3732 
63.70     687695 1516 1507 1516     687605 -217791978 -433692481 18934     -115      -32      687592 0.0100 0.0074  -3.0326 0.3732 
63.80     687695 1516 1507 1516     687605 -217791978 -433692481 18934     -115      -32      687592 0.0100 0.0074  -3.0326 0.3732 
63.90     687695 1516 1507 1516     687605 -217791978 -433692481 18934     -115      -32      687883 0.0108 0.0074  -2.9216 0.3815 
64.00     687965 1516 1507 1516     687808 -217791995 -433692497 19527     -112      -44      687883 0.0108 0.0074  -2.9216 0.3815 
64.10     687965 1516 1507 1516     687808 -217791995 -433692497 19527     -112      -44      687883 0.0108 0.0074  -2.9216 0.3815 
64.20     688230 1516 1507 1516     688200 -217792010 -433692515 20129     -106      -56      688149 0.0103 0.0070  -2.8198 0.3810 
64.30     688230 1516 1507 1516     688200 -217792010 -433692515 20129     -106      -56      688149 0.0103 0.0070  -2.8198 0.3810 
64.40     688230 1516 1507 1516     688200 -217792010 -433692515 20129     -106      -56      688149 0.0103 0.0070  -2.8198 0.3810 
64.50     688503 1516 1507 1516     688388 -217792022 -433692534 20709      -98      -68      688419 0.0101 0.0087  -2.7156 0.3682 
64.60     688503 1516 1507 1516     688388 -217792022 -433692534 20709      -98      -68      688419 0.0101 0.0087  -2.7156 0.3682 
64.70     688503 1516 1507 1516     688388 -217792022 -433692534 20709      -98      -68      688690 0.0109 0.0088  -2.6125 0.3709 
64.80     688771 1516 1507 1516     688801 -217792034 -433692558 21340      -90      -79      688690 0.0109 0.0088  -2.6125 0.3709 
64.90     688771 1516 1507 1516     688801 -217792034 -433692558 21340      -90      -79      688690 0.0109 0.0088  -2.6125 0.3709 
